code_module,code_presentation,id_student,final_result,total_clicks,avg_score,missing_assessment_count,late_submission_count,low_engagement_flag,low_score_flag,missing_assessment_flag,at_risk_indicator,risk_reason_count,risk_reason_summary
AAA,2013J,2367155,Pass,2148,75.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2369266,Pass,2146,50.6,0,2,0,1,0,1,1,Low Score
AAA,2013J,2376496,Pass,749,73.4,0,0,1,0,0,1,1,Low Engagement
AAA,2013J,2391984,Withdrawn,818,73.0,1,4,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2013J,2411661,Fail,574,46.8,0,2,1,1,0,1,2,Low Engagement; Low Score
AAA,2013J,2411778,Withdrawn,1497,80.0,3,0,0,0,1,1,1,Missing Assessment
AAA,2013J,2412002,Distinction,3344,82.8,0,4,0,0,0,0,0,No Flag
AAA,2013J,2412967,Pass,2458,77.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2429854,Withdrawn,655,51.0,4,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2437837,Pass,2684,74.4,0,0,0,0,0,0,0,No Flag
AAA,2013J,2449878,Pass,622,60.6,0,4,1,0,0,1,1,Low Engagement
AAA,2013J,2456480,Fail,183,24.67,2,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2457256,Pass,1611,70.0,0,3,0,0,0,0,0,No Flag
AAA,2013J,2458355,Pass,4187,90.6,0,0,0,0,0,0,0,No Flag
AAA,2013J,2460080,Pass,3424,78.8,0,2,0,0,0,0,0,No Flag
AAA,2013J,2461190,Fail,967,56.0,3,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2469673,Fail,523,44.5,1,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2470694,Withdrawn,2176,67.0,4,1,0,0,1,1,1,Missing Assessment
AAA,2013J,2479954,Pass,323,79.6,0,2,1,0,0,1,1,Low Engagement
AAA,2013J,2481901,Pass,1949,75.8,0,0,0,0,0,0,0,No Flag
AAA,2013J,2482700,Pass,1616,55.6,0,1,0,1,0,1,1,Low Score
AAA,2013J,2486127,Pass,1690,73.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2498700,Pass,2864,77.2,0,3,0,0,0,0,0,No Flag
AAA,2013J,2516503,Pass,3070,79.4,0,0,0,0,0,0,0,No Flag
AAA,2013J,2518069,Pass,1617,76.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2521459,Pass,1078,60.8,0,2,1,0,0,1,1,Low Engagement
AAA,2013J,2523736,Pass,470,61.75,1,4,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2013J,2529279,Pass,1189,78.0,0,1,1,0,0,1,1,Low Engagement
AAA,2013J,2532302,Pass,1216,63.2,0,0,0,0,0,0,0,No Flag
AAA,2013J,2536991,Distinction,1080,80.8,0,2,1,0,0,1,1,Low Engagement
AAA,2013J,2542724,Withdrawn,228,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2013J,2550279,Pass,2809,62.6,0,3,0,0,0,0,0,No Flag
AAA,2013J,2551220,Pass,1327,64.8,0,2,0,0,0,0,0,No Flag
AAA,2013J,2552472,Withdrawn,519,53.5,3,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2555340,Pass,4441,80.6,0,0,0,0,0,0,0,No Flag
AAA,2013J,2557283,Pass,7262,81.2,0,0,0,0,0,0,0,No Flag
AAA,2013J,2559575,Pass,650,71.2,0,0,1,0,0,1,1,Low Engagement
AAA,2013J,2562034,Pass,248,65.4,0,2,1,0,0,1,1,Low Engagement
AAA,2013J,2566163,Pass,1591,71.8,0,0,0,0,0,0,0,No Flag
AAA,2013J,2566592,Pass,1359,71.8,0,0,0,0,0,0,0,No Flag
AAA,2013J,2569324,Withdrawn,26,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2013J,2574528,Pass,988,75.4,0,1,1,0,0,1,1,Low Engagement
AAA,2013J,2574583,Pass,1890,70.8,0,2,0,0,0,0,0,No Flag
AAA,2013J,2576122,Withdrawn,250,64.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2013J,2578995,Pass,1326,79.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2586560,Pass,2905,73.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2594139,Pass,1868,76.0,0,4,0,0,0,0,0,No Flag
AAA,2013J,2598871,Pass,2049,72.6,0,0,0,0,0,0,0,No Flag
AAA,2013J,2599352,Pass,1160,76.4,0,3,1,0,0,1,1,Low Engagement
AAA,2013J,2600688,Pass,582,70.0,0,1,1,0,0,1,1,Low Engagement
AAA,2013J,2606098,Pass,491,71.4,0,2,1,0,0,1,1,Low Engagement
AAA,2013J,2613116,Pass,1181,78.2,0,0,1,0,0,1,1,Low Engagement
AAA,2013J,2617002,Pass,1473,64.8,0,2,0,0,0,0,0,No Flag
AAA,2013J,2620584,Fail,92,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2013J,2639449,Pass,797,56.0,1,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2639540,Pass,1964,79.4,0,2,0,0,0,0,0,No Flag
AAA,2013J,2639641,Pass,2042,65.6,0,0,0,0,0,0,0,No Flag
AAA,2013J,2641155,Pass,4109,79.2,0,0,0,0,0,0,0,No Flag
AAA,2013J,2643002,Pass,2434,51.2,0,3,0,1,0,1,1,Low Score
AAA,2013J,2645733,Pass,1596,82.6,0,0,0,0,0,0,0,No Flag
AAA,2013J,2649826,Distinction,5974,83.4,0,0,0,0,0,0,0,No Flag
AAA,2013J,2650282,Pass,641,84.2,0,2,1,0,0,1,1,Low Engagement
AAA,2013J,2664024,Pass,808,63.2,0,4,1,0,0,1,1,Low Engagement
AAA,2013J,2666246,Pass,612,76.0,0,0,1,0,0,1,1,Low Engagement
AAA,2013J,2669816,Fail,280,57.2,0,1,1,1,0,1,2,Low Engagement; Low Score
AAA,2013J,2671132,Pass,3720,68.8,0,0,0,0,0,0,0,No Flag
AAA,2013J,2676809,Fail,309,43.33,2,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2678643,Pass,2287,71.4,0,3,0,0,0,0,0,No Flag
AAA,2013J,2685865,Pass,2815,78.6,0,1,0,0,0,0,0,No Flag
AAA,2013J,2688067,Pass,289,67.8,0,0,1,0,0,1,1,Low Engagement
AAA,2013J,2689958,Distinction,3929,81.6,0,0,0,0,0,0,0,No Flag
AAA,2013J,2691206,Distinction,2297,84.8,0,1,0,0,0,0,0,No Flag
AAA,2013J,2691244,Pass,472,58.25,1,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2013J,2694424,Pass,4218,79.4,0,0,0,0,0,0,0,No Flag
AAA,2013J,2698257,Pass,758,67.8,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,6516,Pass,2791,61.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,24734,Pass,499,46.8,0,4,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,26192,Distinction,2223,86.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,28061,Pass,1590,77.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,31600,Pass,429,54.8,0,3,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,46844,Pass,340,64.8,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,52765,Pass,4938,63.0,0,1,0,0,0,0,0,No Flag
AAA,2014J,55104,Pass,1480,71.0,0,2,0,0,0,0,0,No Flag
AAA,2014J,58071,Pass,3648,76.0,0,4,0,0,0,0,0,No Flag
AAA,2014J,58316,Pass,1295,73.4,0,1,0,0,0,0,0,No Flag
AAA,2014J,62487,Pass,683,71.6,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,63165,Pass,912,51.4,0,3,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,65002,Fail,5,67.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,70011,Pass,6396,80.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,75255,Pass,950,81.8,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,79403,Withdrawn,1782,60.67,2,2,0,0,1,1,1,Missing Assessment
AAA,2014J,85092,Pass,665,58.0,1,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,85144,Pass,656,77.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,85302,Pass,2280,71.2,0,2,0,0,0,0,0,No Flag
AAA,2014J,87431,Withdrawn,802,50.0,2,3,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,94961,Pass,901,63.6,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,95755,Withdrawn,381,45.0,3,2,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,101116,Pass,1769,82.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,107489,Pass,3722,82.0,0,2,0,0,0,0,0,No Flag
AAA,2014J,108872,Pass,1377,61.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,109155,Pass,3019,67.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,111512,Fail,439,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,117818,Pass,1695,57.6,0,2,0,1,0,1,1,Low Score
AAA,2014J,119902,Withdrawn,2590,67.0,1,2,0,0,1,1,1,Missing Assessment
AAA,2014J,121349,Pass,2259,76.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,124064,Distinction,2042,87.2,0,2,0,0,0,0,0,No Flag
AAA,2014J,125018,Pass,2195,64.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,129955,Withdrawn,877,81.0,2,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,130034,Pass,1831,78.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,130547,Pass,1252,58.4,0,4,0,1,0,1,1,Low Score
AAA,2014J,130636,Pass,332,60.0,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,131390,Pass,157,78.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,133816,Pass,4000,65.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,133922,Pass,574,78.2,0,5,1,0,0,1,1,Low Engagement
AAA,2014J,135335,Withdrawn,16,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,135400,Pass,323,49.8,0,4,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,135471,Distinction,2291,84.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,139033,Fail,790,61.0,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,141377,Pass,613,49.6,0,2,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,141506,Fail,415,75.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,146503,Pass,368,63.4,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,147756,Pass,1107,64.6,0,5,0,0,0,0,0,No Flag
AAA,2014J,148993,Pass,1948,84.0,0,3,0,0,0,0,0,No Flag
AAA,2014J,149741,Pass,2342,66.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,149962,Pass,141,68.4,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,151587,Withdrawn,166,67.0,2,2,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,152668,Withdrawn,765,71.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,155984,Pass,1737,77.4,0,3,0,0,0,0,0,No Flag
AAA,2014J,158707,Withdrawn,4746,74.0,2,0,0,0,1,1,1,Missing Assessment
AAA,2014J,159954,Withdrawn,877,69.33,2,1,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,164944,Pass,1300,62.4,0,2,0,0,0,0,0,No Flag
AAA,2014J,165226,Fail,1062,77.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,167961,Pass,2129,76.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,174024,Pass,812,60.4,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,174094,Pass,4841,75.4,0,2,0,0,0,0,0,No Flag
AAA,2014J,174745,Pass,1610,65.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,175447,Pass,3779,69.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,175772,Withdrawn,3018,85.0,4,1,0,0,1,1,1,Missing Assessment
AAA,2014J,183057,Pass,833,65.6,0,5,1,0,0,1,1,Low Engagement
AAA,2014J,185350,Fail,236,59.6,0,3,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,188278,Pass,3063,70.8,0,2,0,0,0,0,0,No Flag
AAA,2014J,199636,Pass,1836,75.8,0,1,0,0,0,0,0,No Flag
AAA,2014J,199897,Pass,2135,69.4,0,4,0,0,0,0,0,No Flag
AAA,2014J,200804,Pass,930,66.0,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,205494,Pass,1114,66.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,228021,Distinction,4028,83.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,228383,Pass,2386,70.6,0,3,0,0,0,0,0,No Flag
AAA,2014J,232307,Pass,702,66.2,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,235068,Pass,2811,59.6,0,0,0,1,0,1,1,Low Score
AAA,2014J,235507,Pass,1067,56.4,0,2,0,1,0,1,1,Low Score
AAA,2014J,236875,Pass,201,46.4,0,4,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,237274,Pass,2025,72.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,243510,Fail,549,43.6,0,2,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,244246,Pass,1365,67.2,0,1,0,0,0,0,0,No Flag
AAA,2014J,248581,Distinction,2883,85.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,252073,Pass,865,49.0,0,2,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,254625,Distinction,1987,82.8,0,2,0,0,0,0,0,No Flag
AAA,2014J,258587,Distinction,6609,80.6,0,0,0,0,0,0,0,No Flag
AAA,2014J,260355,Withdrawn,0,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,260623,Pass,1178,70.2,0,2,0,0,0,0,0,No Flag
AAA,2014J,263251,Pass,2485,74.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,263543,Pass,1594,79.6,0,0,0,0,0,0,0,No Flag
AAA,2014J,263952,Distinction,1444,88.8,0,2,0,0,0,0,0,No Flag
AAA,2014J,266524,Pass,359,53.8,0,2,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,268733,Fail,3,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,273346,Pass,2080,81.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,274947,Withdrawn,251,54.0,0,2,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,275674,Withdrawn,2090,45.0,2,0,0,1,1,1,2,Low Score; Missing Assessment
AAA,2014J,275792,Pass,605,73.0,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,277123,Fail,537,46.0,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,277880,Withdrawn,12,67.67,2,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,281077,Pass,895,72.4,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,281636,Pass,2682,83.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,285315,Pass,1157,86.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,287040,Pass,2267,72.8,0,1,0,0,0,0,0,No Flag
AAA,2014J,287204,Pass,1845,73.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,287210,Pass,3275,73.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,288994,Fail,134,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,289449,Pass,1336,75.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,290164,Pass,5805,66.0,0,3,0,0,0,0,0,No Flag
AAA,2014J,292525,Pass,311,84.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,292775,Pass,1859,81.6,0,3,0,0,0,0,0,No Flag
AAA,2014J,293824,Pass,7901,60.0,0,1,0,0,0,0,0,No Flag
AAA,2014J,294496,Pass,1422,80.6,0,4,0,0,0,0,0,No Flag
AAA,2014J,294655,Fail,2219,77.6,0,5,0,0,0,0,0,No Flag
AAA,2014J,295060,Fail,1097,67.0,0,1,0,0,0,0,0,No Flag
AAA,2014J,295075,Pass,1642,64.0,0,1,0,0,0,0,0,No Flag
AAA,2014J,296424,Pass,1695,77.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,298034,Fail,1681,72.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,298838,Pass,1604,79.2,0,1,0,0,0,0,0,No Flag
AAA,2014J,301967,Pass,193,52.8,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,302476,Distinction,1766,85.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,303521,Pass,7163,80.4,0,2,0,0,0,0,0,No Flag
AAA,2014J,303985,Pass,381,74.8,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,304465,Pass,3553,75.6,0,0,0,0,0,0,0,No Flag
AAA,2014J,306646,Pass,144,52.8,0,1,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,309142,Pass,560,66.0,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,310412,Pass,2339,76.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,311235,Pass,1168,65.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,311659,Fail,112,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,313937,Pass,6965,80.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,315076,Pass,1435,68.6,0,2,0,0,0,0,0,No Flag
AAA,2014J,315744,Distinction,4574,82.4,0,4,0,0,0,0,0,No Flag
AAA,2014J,323370,Pass,2141,75.2,0,1,0,0,0,0,0,No Flag
AAA,2014J,323805,Withdrawn,0,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,328024,Pass,2444,55.8,0,3,0,1,0,1,1,Low Score
AAA,2014J,328734,Withdrawn,0,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,329659,Fail,487,49.8,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,330594,Pass,1043,59.6,0,3,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,331358,Distinction,4212,84.8,0,2,0,0,0,0,0,No Flag
AAA,2014J,332884,Pass,1648,82.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,334441,Fail,283,39.8,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,335247,Pass,604,70.2,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,335764,Pass,1642,87.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,337748,Withdrawn,93,44.0,4,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,338407,Pass,270,73.8,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,341876,Withdrawn,1784,68.5,3,0,0,0,1,1,1,Missing Assessment
AAA,2014J,342007,Pass,2298,83.8,0,3,0,0,0,0,0,No Flag
AAA,2014J,345440,Pass,165,73.8,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,345519,Pass,1141,77.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,346118,Pass,700,72.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,348275,Withdrawn,545,61.5,3,1,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,348807,Pass,425,76.6,0,5,1,0,0,1,1,Low Engagement
AAA,2014J,350156,Pass,560,52.2,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,350939,Pass,1427,69.6,0,0,0,0,0,0,0,No Flag
AAA,2014J,351336,Pass,944,64.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,353665,Pass,398,64.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,354170,Fail,945,58.0,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,356170,Pass,768,71.5,1,1,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,358182,Pass,1901,75.0,0,1,0,0,0,0,0,No Flag
AAA,2014J,364957,Pass,1638,59.6,0,2,0,1,0,1,1,Low Score
AAA,2014J,369834,Withdrawn,1265,73.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,371710,Pass,2960,81.6,0,0,0,0,0,0,0,No Flag
AAA,2014J,373872,Pass,1528,65.6,0,4,0,0,0,0,0,No Flag
AAA,2014J,375260,Pass,829,71.4,0,3,1,0,0,1,1,Low Engagement
AAA,2014J,375646,Pass,606,75.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,377546,Distinction,1660,83.0,0,2,0,0,0,0,0,No Flag
AAA,2014J,381642,Withdrawn,1290,78.8,0,2,0,0,0,0,0,No Flag
AAA,2014J,382095,Pass,2392,76.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,383180,Withdrawn,657,72.0,2,1,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,383600,Pass,725,78.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,383723,Pass,7532,80.2,0,1,0,0,0,0,0,No Flag
AAA,2014J,384203,Pass,5184,75.4,0,2,0,0,0,0,0,No Flag
AAA,2014J,384725,Pass,4677,80.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,387533,Fail,1096,55.0,3,1,0,1,1,1,2,Low Score; Missing Assessment
AAA,2014J,387954,Withdrawn,532,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,388147,Fail,441,40.0,3,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,390890,Pass,358,68.0,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,391249,Distinction,2648,82.2,0,3,0,0,0,0,0,No Flag
AAA,2014J,396599,Fail,1039,54.25,1,3,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,396655,Fail,462,40.2,0,5,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,398171,Pass,1337,69.2,0,1,0,0,0,0,0,No Flag
AAA,2014J,398349,Pass,4295,79.8,0,1,0,0,0,0,0,No Flag
AAA,2014J,400147,Pass,338,59.2,0,1,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,400682,Pass,1584,52.6,0,0,0,1,0,1,1,Low Score
AAA,2014J,401404,Pass,1326,75.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,402204,Pass,751,70.4,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,402727,Pass,414,73.2,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,402961,Pass,4555,67.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,404356,Pass,2076,74.0,0,3,0,0,0,0,0,No Flag
AAA,2014J,406671,Pass,405,79.6,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,406682,Distinction,2752,83.6,0,0,0,0,0,0,0,No Flag
AAA,2014J,409100,Pass,2180,77.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,409703,Pass,2808,63.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,410092,Pass,339,66.4,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,411971,Pass,1318,73.2,0,0,0,0,0,0,0,No Flag
AAA,2014J,415969,Fail,58,59.67,2,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,418731,Fail,127,41.2,0,3,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,421455,Pass,1472,77.8,0,1,0,0,0,0,0,No Flag
AAA,2014J,424577,Pass,2196,59.4,0,0,0,1,0,1,1,Low Score
AAA,2014J,429858,Distinction,232,83.0,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,431025,Fail,300,55.2,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,439305,Pass,613,73.0,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,440319,Withdrawn,676,69.33,2,2,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,442064,Pass,402,53.0,0,4,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,442132,Pass,176,65.8,0,3,1,0,0,1,1,Low Engagement
AAA,2014J,446108,Pass,879,57.6,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,447481,Pass,767,52.4,0,3,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,468120,Fail,116,40.0,3,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,468694,Withdrawn,473,61.2,0,3,1,0,0,1,1,Low Engagement
AAA,2014J,470588,Withdrawn,442,76.0,3,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,470982,Pass,1528,61.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,476603,Distinction,1365,83.8,0,4,0,0,0,0,0,No Flag
AAA,2014J,481022,Fail,79,49.0,2,0,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,483800,Pass,1368,70.6,0,1,0,0,0,0,0,No Flag
AAA,2014J,484897,Pass,711,64.8,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,485962,Pass,1034,80.4,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,488382,Withdrawn,0,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,488990,Pass,710,54.0,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,500113,Pass,473,75.4,0,4,1,0,0,1,1,Low Engagement
AAA,2014J,503889,Pass,1901,69.0,0,0,0,0,0,0,0,No Flag
AAA,2014J,514526,Withdrawn,45,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,518808,Pass,1443,73.8,0,3,0,0,0,0,0,No Flag
AAA,2014J,522482,Withdrawn,212,75.0,4,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,527100,Distinction,914,90.8,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,527801,Fail,607,49.5,1,1,1,1,1,1,3,Low Engagement; Low Score; Missing Assessment
AAA,2014J,533068,Pass,398,58.2,0,1,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,537081,Fail,871,60.8,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,544253,Pass,2270,73.2,0,3,0,0,0,0,0,No Flag
AAA,2014J,548120,Pass,804,74.6,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,561467,Withdrawn,453,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,567922,Withdrawn,0,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,569505,Distinction,4225,85.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,570317,Pass,1027,75.8,0,2,1,0,0,1,1,Low Engagement
AAA,2014J,574505,Pass,850,42.0,0,0,1,1,0,1,2,Low Engagement; Low Score
AAA,2014J,588477,Pass,5183,76.8,0,0,0,0,0,0,0,No Flag
AAA,2014J,593846,Withdrawn,934,64.8,0,1,1,0,0,1,1,Low Engagement
AAA,2014J,593987,Fail,1667,72.4,0,0,0,0,0,0,0,No Flag
AAA,2014J,596288,Pass,375,77.4,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,598070,Withdrawn,3,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
AAA,2014J,603834,Pass,341,61.8,0,3,1,0,0,1,1,Low Engagement
AAA,2014J,603861,Withdrawn,150,63.0,0,0,1,0,0,1,1,Low Engagement
AAA,2014J,608440,Withdrawn,187,,5,0,1,0,1,1,2,Low Engagement; Missing Assessment
