code_module,code_presentation,id_student,total_clicks,active_days,unique_sites_visited,avg_clicks_per_active_day,engagement_bucket
AAA,2014J,391249,2648,148,67,17.89,High
AAA,2014J,396599,1039,57,54,18.23,Low
AAA,2014J,396655,462,56,44,8.25,Low
AAA,2014J,398171,1337,132,69,10.13,Medium
AAA,2014J,398349,4295,144,81,29.83,High
AAA,2014J,400147,338,33,34,10.24,Low
AAA,2014J,400682,1584,67,72,23.64,Medium
AAA,2014J,401404,1326,118,65,11.24,Medium
AAA,2014J,402204,751,68,47,11.04,Low
AAA,2014J,402727,414,51,46,8.12,Low
AAA,2014J,402961,4555,147,81,30.99,High
AAA,2014J,404356,2076,99,60,20.97,Medium
AAA,2014J,406671,405,30,43,13.5,Low
AAA,2014J,406682,2752,144,87,19.11,High
AAA,2014J,409100,2180,143,87,15.24,High
AAA,2014J,409703,2808,145,83,19.37,High
AAA,2014J,410092,339,25,36,13.56,Low
AAA,2014J,411971,1318,74,52,17.81,Medium
AAA,2014J,415969,58,8,16,7.25,Low
AAA,2014J,418731,127,18,22,7.06,Low
AAA,2014J,421455,1472,113,56,13.03,Medium
AAA,2014J,424577,2196,109,72,20.15,High
AAA,2014J,429858,232,26,31,8.92,Low
AAA,2014J,431025,300,22,35,13.64,Low
AAA,2014J,439305,613,46,52,13.33,Low
AAA,2014J,440319,676,46,52,14.7,Low
AAA,2014J,442064,402,34,34,11.82,Low
AAA,2014J,442132,176,22,25,8.0,Low
AAA,2014J,446108,879,77,63,11.42,Low
AAA,2014J,447481,767,33,61,23.24,Low
AAA,2014J,468120,116,16,19,7.25,Low
AAA,2014J,468694,473,35,47,13.51,Low
AAA,2014J,470588,442,18,40,24.56,Low
AAA,2014J,470982,1528,75,56,20.37,Medium
AAA,2014J,476603,1365,79,72,17.28,Medium
AAA,2014J,481022,79,13,13,6.08,Low
AAA,2014J,483800,1368,91,64,15.03,Medium
AAA,2014J,484897,711,67,49,10.61,Low
AAA,2014J,485962,1034,94,73,11.0,Low
AAA,2014J,488382,0,0,0,0.0,No Activity
AAA,2014J,488990,710,51,41,13.92,Low
AAA,2014J,500113,473,27,37,17.52,Low
AAA,2014J,503889,1901,182,82,10.45,Medium
AAA,2014J,514526,45,3,13,15.0,Low
AAA,2014J,518808,1443,68,66,21.22,Medium
AAA,2014J,522482,212,16,25,13.25,Low
AAA,2014J,527100,914,64,63,14.28,Low
AAA,2014J,527801,607,61,37,9.95,Low
AAA,2014J,533068,398,35,27,11.37,Low
AAA,2014J,537081,871,66,44,13.2,Low
AAA,2014J,544253,2270,178,86,12.75,High
AAA,2014J,548120,804,81,62,9.93,Low
AAA,2014J,561467,453,19,38,23.84,Low
AAA,2014J,567922,0,0,0,0.0,No Activity
AAA,2014J,569505,4225,167,85,25.3,High
AAA,2014J,570317,1027,59,57,17.41,Low
AAA,2014J,574505,850,63,56,13.49,Low
AAA,2014J,588477,5183,217,72,23.88,High
AAA,2014J,593846,934,47,48,19.87,Low
AAA,2014J,593987,1667,81,76,20.58,Medium
AAA,2014J,596288,375,25,33,15.0,Low
AAA,2014J,598070,3,1,1,3.0,Low
AAA,2014J,603834,341,29,29,11.76,Low
AAA,2014J,603861,150,24,9,6.25,Low
AAA,2014J,608440,187,6,18,31.17,Low
AAA,2014J,623710,0,0,0,0.0,No Activity
AAA,2014J,623840,2370,88,65,26.93,High
AAA,2014J,626240,588,76,40,7.74,Low
AAA,2014J,628088,519,22,26,23.59,Low
AAA,2014J,628312,77,2,19,38.5,Low
AAA,2014J,630142,455,30,29,15.17,Low
AAA,2014J,637665,2983,151,77,19.75,High
AAA,2014J,639053,195,33,20,5.91,Low
AAA,2014J,642878,578,29,32,19.93,Low
AAA,2014J,648130,447,52,40,8.6,Low
AAA,2014J,676546,321,27,29,11.89,Low
AAA,2014J,677186,636,43,53,14.79,Low
AAA,2014J,677281,126,17,26,7.41,Low
AAA,2014J,684180,171,13,34,13.15,Low
AAA,2014J,687698,174,24,17,7.25,Low
AAA,2014J,696073,2168,104,74,20.85,High
AAA,2014J,696578,1667,40,45,41.67,Medium
AAA,2014J,721259,2880,76,50,37.89,High
AAA,2014J,852847,181,30,23,6.03,Low
AAA,2014J,998493,10464,262,97,39.94,High
AAA,2014J,1045203,3533,168,82,21.03,High
AAA,2014J,1112555,2404,146,94,16.47,High
AAA,2014J,1183831,2818,105,126,26.84,High
AAA,2014J,1268696,326,27,24,12.07,Low
AAA,2014J,1336190,1021,50,54,20.42,Low
AAA,2014J,1352868,1091,107,60,10.2,Medium
AAA,2014J,1398979,5071,194,125,26.14,High
AAA,2014J,1456619,706,34,42,20.76,Low
AAA,2014J,1469279,0,0,0,0.0,No Activity
AAA,2014J,1471214,1161,33,63,35.18,Medium
AAA,2014J,1472925,523,34,36,15.38,Low
AAA,2014J,1484804,1454,174,53,8.36,Medium
AAA,2014J,1511033,679,36,53,18.86,Low
AAA,2014J,1576513,15716,286,105,54.95,High
AAA,2014J,1609002,1025,103,72,9.95,Low
AAA,2014J,1629771,522,56,50,9.32,Low
AAA,2014J,1676594,177,7,19,25.29,Low
AAA,2014J,1686551,647,53,42,12.21,Low
AAA,2014J,1689639,1882,83,55,22.67,Medium
AAA,2014J,1715896,5314,199,92,26.7,High
AAA,2014J,1721270,730,55,51,13.27,Low
AAA,2014J,1757766,3301,156,72,21.16,High
AAA,2014J,1773377,711,62,54,11.47,Low
AAA,2014J,1799111,1174,109,60,10.77,Medium
AAA,2014J,1818673,336,27,25,12.44,Low
AAA,2014J,1839386,207,15,20,13.8,Low
AAA,2014J,1926668,2094,78,101,26.85,Medium
AAA,2014J,1947156,2074,105,63,19.75,Medium
AAA,2014J,1967783,2171,91,81,23.86,High
AAA,2014J,1970390,3620,148,68,24.46,High
AAA,2014J,1975209,2754,157,75,17.54,High
AAA,2014J,2010232,4127,148,80,27.89,High
AAA,2014J,2045084,326,18,33,18.11,Low
AAA,2014J,2057803,3418,147,45,23.25,High
AAA,2014J,2073016,173,16,22,10.81,Low
AAA,2014J,2085209,7427,251,102,29.59,High
AAA,2014J,2086400,3501,234,73,14.96,High
AAA,2014J,2139353,1126,67,59,16.81,Medium
AAA,2014J,2148681,2346,109,84,21.52,High
AAA,2014J,2158048,851,22,38,38.68,Low
AAA,2014J,2158196,544,21,45,25.9,Low
AAA,2014J,2165164,1621,116,66,13.97,Medium
AAA,2014J,2168833,20,3,4,6.67,Low
AAA,2014J,2207874,265,17,25,15.59,Low
AAA,2014J,2240349,3109,135,83,23.03,High
AAA,2014J,2244332,13879,276,90,50.29,High
AAA,2014J,2273119,105,6,16,17.5,Low
AAA,2014J,2277857,2672,159,83,16.81,High
AAA,2014J,2297896,566,43,52,13.16,Low
AAA,2014J,2313257,28,2,6,14.0,Low
AAA,2014J,2318055,1726,82,64,21.05,Medium
AAA,2014J,2330254,2867,158,58,18.15,High
AAA,2014J,2355470,216,35,31,6.17,Low
AAA,2014J,2358969,1733,110,69,15.75,Medium
AAA,2014J,2363863,4481,199,101,22.52,High
AAA,2014J,2365101,0,0,0,0.0,No Activity
AAA,2014J,2369415,729,67,41,10.88,Low
AAA,2014J,2375975,4298,166,110,25.89,High
AAA,2014J,2397661,1657,45,70,36.82,Medium
AAA,2014J,2398313,3219,161,85,19.99,High
AAA,2014J,2404408,802,53,39,15.13,Low
AAA,2014J,2425993,737,36,50,20.47,Low
AAA,2014J,2429854,298,21,13,14.19,Low
AAA,2014J,2432796,963,50,48,19.26,Low
AAA,2014J,2434159,172,33,28,5.21,Low
AAA,2014J,2436812,577,39,46,14.79,Low
AAA,2014J,2467267,90,21,16,4.29,Low
AAA,2014J,2470694,939,67,41,14.01,Low
AAA,2014J,2473538,1473,51,127,28.88,Medium
AAA,2014J,2474849,142,5,20,28.4,Low
AAA,2014J,2494700,3527,187,88,18.86,High
AAA,2014J,2500258,2403,132,80,18.2,High
AAA,2014J,2507842,1204,35,42,34.4,Medium
AAA,2014J,2509639,1227,75,86,16.36,Medium
AAA,2014J,2514368,377,34,33,11.09,Low
AAA,2014J,2514898,1828,91,128,20.09,Medium
AAA,2014J,2521865,3945,131,97,30.11,High
AAA,2014J,2522927,4477,185,84,24.2,High
AAA,2014J,2540168,919,56,35,16.41,Low
AAA,2014J,2546445,2372,63,90,37.65,High
AAA,2014J,2551797,694,46,58,15.09,Low
AAA,2014J,2551932,539,63,45,8.56,Low
AAA,2014J,2569324,467,50,38,9.34,Low
AAA,2014J,2574990,1855,114,54,16.27,Medium
AAA,2014J,2576122,11,3,3,3.67,Low
AAA,2014J,2578676,1260,117,61,10.77,Medium
AAA,2014J,2581477,5956,232,113,25.67,High
AAA,2014J,2584873,1443,99,56,14.58,Medium
AAA,2014J,2595841,969,57,56,17.0,Low
AAA,2014J,2596621,7649,237,92,32.27,High
AAA,2014J,2601889,2473,157,82,15.75,High
AAA,2014J,2602338,816,64,45,12.75,Low
AAA,2014J,2606802,306,37,39,8.27,Low
AAA,2014J,2624961,365,37,35,9.86,Low
AAA,2014J,2630087,90,7,16,12.86,Low
AAA,2014J,2633226,1044,43,56,24.28,Low
AAA,2014J,2642616,1803,131,71,13.76,Medium
AAA,2014J,2642935,4385,205,87,21.39,High
AAA,2014J,2648611,1513,145,82,10.43,Medium
AAA,2014J,2649800,1249,83,61,15.05,Medium
AAA,2014J,2654628,1368,70,53,19.54,Medium
AAA,2014J,2677624,1158,56,62,20.68,Medium
AAA,2014J,2680312,4966,162,75,30.65,High
AAA,2014J,2688166,680,55,42,12.36,Low
AAA,2014J,2690062,257,12,18,21.42,Low
AAA,2014J,2692514,6661,277,54,24.05,High
AAA,2014J,2694788,100,21,14,4.76,Low
BBB,2013B,23629,161,16,11,10.06,Low
BBB,2013B,25107,2562,115,42,22.28,High
BBB,2013B,27891,301,21,25,14.33,Low
BBB,2013B,29144,1914,123,138,15.56,High
BBB,2013B,31663,5906,222,114,26.6,High
BBB,2013B,33666,1208,66,24,18.3,High
BBB,2013B,34229,706,50,60,14.12,Medium
BBB,2013B,34353,391,32,25,12.22,Low
BBB,2013B,34431,192,13,11,14.77,Low
BBB,2013B,34694,0,0,0,0.0,No Activity
BBB,2013B,34756,129,11,20,11.73,Low
BBB,2013B,34863,198,19,24,10.42,Low
BBB,2013B,35812,19,3,5,6.33,Low
BBB,2013B,39655,432,34,33,12.71,Medium
BBB,2013B,50993,176,23,16,7.65,Low
BBB,2013B,52899,928,24,33,38.67,High
BBB,2013B,58089,102,6,19,17.0,Low
BBB,2013B,62631,525,33,22,15.91,Medium
BBB,2013B,70608,270,27,42,10.0,Low
BBB,2013B,71433,60,8,14,7.5,Low
BBB,2013B,72070,0,0,0,0.0,No Activity
BBB,2013B,74695,3679,122,101,30.16,High
BBB,2013B,74734,208,34,28,6.12,Low
BBB,2013B,75399,489,49,54,9.98,Medium
BBB,2013B,78645,426,40,28,10.65,Medium
BBB,2013B,79378,0,0,0,0.0,No Activity
BBB,2013B,82535,352,45,40,7.82,Low
BBB,2013B,82741,879,43,87,20.44,High
BBB,2013B,83254,954,70,120,13.63,High
BBB,2013B,84245,657,74,90,8.88,Medium
BBB,2013B,84664,495,35,36,14.14,Medium
BBB,2013B,86291,69,3,4,23.0,Low
BBB,2013B,87604,0,0,0,0.0,No Activity
BBB,2013B,87732,1018,83,70,12.27,High
BBB,2013B,88580,0,0,0,0.0,No Activity
BBB,2013B,91322,1616,64,38,25.25,High
BBB,2013B,92274,447,26,39,17.19,Medium
BBB,2013B,92832,1067,100,51,10.67,High
BBB,2013B,92947,1350,129,51,10.47,High
BBB,2013B,92993,974,49,31,19.88,High
BBB,2013B,94616,199,29,23,6.86,Low
BBB,2013B,96291,103,4,18,25.75,Low
BBB,2013B,97154,984,37,88,26.59,High
BBB,2013B,98313,145,10,23,14.5,Low
BBB,2013B,102849,1,1,1,1.0,Low
BBB,2013B,104054,1451,95,51,15.27,High
BBB,2013B,108377,2399,150,34,15.99,High
BBB,2013B,108589,411,39,41,10.54,Medium
BBB,2013B,109938,396,49,40,8.08,Medium
BBB,2013B,110881,754,71,40,10.62,Medium
BBB,2013B,116603,1179,86,57,13.71,High
BBB,2013B,117071,74,5,8,14.8,Low
BBB,2013B,120994,740,34,57,21.76,Medium
BBB,2013B,122524,0,0,0,0.0,No Activity
BBB,2013B,123379,0,0,0,0.0,No Activity
BBB,2013B,123860,1292,94,109,13.74,High
BBB,2013B,126322,526,52,25,10.12,Medium
BBB,2013B,126411,25,7,3,3.57,Low
BBB,2013B,127209,0,0,0,0.0,No Activity
BBB,2013B,128776,146,8,26,18.25,Low
BBB,2013B,133155,1360,61,36,22.3,High
BBB,2013B,133531,0,0,0,0.0,No Activity
BBB,2013B,133748,408,45,35,9.07,Medium
BBB,2013B,141823,276,25,17,11.04,Low
BBB,2013B,142324,199,11,18,18.09,Low
BBB,2013B,143741,704,53,43,13.28,Medium
BBB,2013B,143854,0,0,0,0.0,No Activity
BBB,2013B,145544,862,76,86,11.34,High
BBB,2013B,147876,342,37,62,9.24,Low
BBB,2013B,151697,424,30,38,14.13,Medium
BBB,2013B,152153,500,31,32,16.13,Medium
BBB,2013B,152910,2194,133,54,16.5,High
BBB,2013B,152929,299,25,39,11.96,Low
BBB,2013B,153212,842,83,49,10.14,High
BBB,2013B,153704,415,35,36,11.86,Medium
BBB,2013B,154027,569,63,46,9.03,Medium
BBB,2013B,154125,97,7,13,13.86,Low
BBB,2013B,154540,417,45,21,9.27,Medium
BBB,2013B,155735,133,5,15,26.6,Low
BBB,2013B,156835,1290,111,93,11.62,High
BBB,2013B,161678,94,15,19,6.27,Low
BBB,2013B,165243,1111,87,57,12.77,High
BBB,2013B,169515,212,14,36,15.14,Low
BBB,2013B,170356,439,26,36,16.88,Medium
BBB,2013B,171377,0,0,0,0.0,No Activity
BBB,2013B,173316,1704,74,50,23.03,High
BBB,2013B,173335,435,49,37,8.88,Medium
BBB,2013B,174321,0,0,0,0.0,No Activity
BBB,2013B,177639,77,5,14,15.4,Low
BBB,2013B,179605,167,10,23,16.7,Low
BBB,2013B,182824,239,20,26,11.95,Low
BBB,2013B,183806,149,7,11,21.29,Low
BBB,2013B,185240,0,0,0,0.0,No Activity
BBB,2013B,185349,4702,177,51,26.56,High
BBB,2013B,186670,232,25,23,9.28,Low
BBB,2013B,186780,30,2,10,15.0,Low
BBB,2013B,186988,368,20,34,18.4,Low
BBB,2013B,187793,2817,150,34,18.78,High
BBB,2013B,188152,1314,184,45,7.14,High
BBB,2013B,192424,852,52,79,16.38,High
BBB,2013B,193822,2124,106,42,20.04,High
BBB,2013B,197595,1111,61,48,18.21,High
BBB,2013B,198956,3262,114,78,28.61,High
BBB,2013B,199520,1360,117,44,11.62,High
BBB,2013B,200863,148,3,20,49.33,Low
BBB,2013B,200905,2514,84,100,29.93,High
BBB,2013B,203108,123,11,27,11.18,Low
BBB,2013B,203481,1136,63,45,18.03,High
BBB,2013B,203652,28,6,9,4.67,Low
BBB,2013B,204746,410,49,28,8.37,Medium
BBB,2013B,205231,0,0,0,0.0,No Activity
BBB,2013B,226374,379,58,27,6.53,Low
BBB,2013B,226827,1433,134,55,10.69,High
BBB,2013B,228049,14,1,6,14.0,Low
BBB,2013B,228235,0,0,0,0.0,No Activity
BBB,2013B,229240,421,42,39,10.02,Medium
BBB,2013B,229426,329,37,42,8.89,Low
BBB,2013B,230348,0,0,0,0.0,No Activity
BBB,2013B,232600,0,0,0,0.0,No Activity
BBB,2013B,232695,1274,107,70,11.91,High
BBB,2013B,232745,0,0,0,0.0,No Activity
BBB,2013B,235097,877,69,34,12.71,High
BBB,2013B,237304,211,29,44,7.28,Low
BBB,2013B,237913,1316,86,34,15.3,High
BBB,2013B,242149,328,34,29,9.65,Low
BBB,2013B,245404,488,27,24,18.07,Medium
BBB,2013B,247267,559,39,58,14.33,Medium
BBB,2013B,248103,744,49,38,15.18,Medium
BBB,2013B,249534,649,37,44,17.54,Medium
BBB,2013B,251351,610,61,24,10.0,Medium
BBB,2013B,252340,200,22,10,9.09,Low
BBB,2013B,252652,0,0,0,0.0,No Activity
BBB,2013B,253250,1162,24,28,48.42,High
BBB,2013B,255347,1729,93,101,18.59,High
BBB,2013B,255998,408,28,36,14.57,Medium
BBB,2013B,256215,0,0,0,0.0,No Activity
BBB,2013B,258402,1,1,1,1.0,Low
BBB,2013B,259182,0,0,0,0.0,No Activity
BBB,2013B,262294,970,33,46,29.39,High
BBB,2013B,262454,373,44,36,8.48,Low
BBB,2013B,262741,1953,100,71,19.53,High
BBB,2013B,263499,6663,212,109,31.43,High
BBB,2013B,263531,0,0,0,0.0,No Activity
BBB,2013B,265405,0,0,0,0.0,No Activity
BBB,2013B,265958,293,11,19,26.64,Low
BBB,2013B,267761,653,56,34,11.66,Medium
BBB,2013B,267853,5,2,4,2.5,Low
BBB,2013B,269076,585,39,23,15.0,Medium
BBB,2013B,269289,0,0,0,0.0,No Activity
BBB,2013B,270399,22,4,9,5.5,Low
BBB,2013B,270567,793,97,29,8.18,High
BBB,2013B,271036,868,56,91,15.5,High
BBB,2013B,272580,741,66,46,11.23,Medium
BBB,2013B,273731,704,46,47,15.3,Medium
BBB,2013B,273877,352,18,34,19.56,Low
BBB,2013B,276717,2755,164,49,16.8,High
BBB,2013B,277733,704,59,39,11.93,Medium
BBB,2013B,278447,511,55,38,9.29,Medium
BBB,2013B,280962,67,5,4,13.4,Low
BBB,2013B,281564,2443,144,28,16.97,High
BBB,2013B,284076,557,45,37,12.38,Medium
BBB,2013B,285633,287,20,34,14.35,Low
BBB,2013B,285912,600,97,38,6.19,Medium
BBB,2013B,288380,18,3,3,6.0,Low
BBB,2013B,288990,87,4,10,21.75,Low
BBB,2013B,290550,177,31,27,5.71,Low
BBB,2013B,291037,569,51,62,11.16,Medium
BBB,2013B,291194,689,60,45,11.48,Medium
BBB,2013B,291701,0,0,0,0.0,No Activity
BBB,2013B,292027,108,17,6,6.35,Low
BBB,2013B,294381,338,43,24,7.86,Low
BBB,2013B,294961,536,27,43,19.85,Medium
BBB,2013B,294999,54,6,9,9.0,Low
BBB,2013B,295754,626,72,32,8.69,Medium
BBB,2013B,296408,0,0,0,0.0,No Activity
BBB,2013B,297484,2812,118,48,23.83,High
BBB,2013B,298322,522,44,95,11.86,Medium
BBB,2013B,298476,1014,68,49,14.91,High
BBB,2013B,299561,0,0,0,0.0,No Activity
BBB,2013B,302550,0,0,0,0.0,No Activity
BBB,2013B,305945,12,2,4,6.0,Low
BBB,2013B,306886,155,20,27,7.75,Low
BBB,2013B,306984,102,5,24,20.4,Low
BBB,2013B,309175,188,11,12,17.09,Low
BBB,2013B,309709,420,60,36,7.0,Medium
BBB,2013B,309734,701,65,76,10.78,Medium
BBB,2013B,311042,59,8,3,7.38,Low
BBB,2013B,312141,72,9,9,8.0,Low
BBB,2013B,313810,724,94,90,7.7,Medium
BBB,2013B,315186,787,66,58,11.92,Medium
BBB,2013B,316841,2396,156,54,15.36,High
BBB,2013B,318056,1786,86,39,20.77,High
BBB,2013B,318101,379,21,40,18.05,Low
BBB,2013B,319209,568,64,44,8.88,Medium
BBB,2013B,322745,0,0,0,0.0,No Activity
BBB,2013B,322960,396,37,27,10.7,Medium
BBB,2013B,323914,0,0,0,0.0,No Activity
BBB,2013B,324236,4580,138,38,33.19,High
BBB,2013B,325511,472,38,19,12.42,Medium
BBB,2013B,325879,640,66,32,9.7,Medium
BBB,2013B,326012,110,16,17,6.88,Low
BBB,2013B,329226,465,36,40,12.92,Medium
BBB,2013B,329321,305,21,21,14.52,Low
BBB,2013B,329800,783,93,53,8.42,Medium
BBB,2013B,330376,26,1,8,26.0,Low
BBB,2013B,331354,425,47,28,9.04,Medium
BBB,2013B,331844,1170,80,66,14.63,High
BBB,2013B,333129,354,16,27,22.13,Low
BBB,2013B,333837,164,17,12,9.65,Low
BBB,2013B,334291,700,37,30,18.92,Medium
BBB,2013B,334794,124,11,18,11.27,Low
BBB,2013B,335421,188,15,26,12.53,Low
BBB,2013B,335600,116,8,18,14.5,Low
BBB,2013B,335910,462,73,34,6.33,Medium
BBB,2013B,336165,254,12,22,21.17,Low
BBB,2013B,338056,484,25,26,19.36,Medium
BBB,2013B,338861,147,13,20,11.31,Low
BBB,2013B,338912,0,0,0,0.0,No Activity
BBB,2013B,339379,412,58,39,7.1,Medium
BBB,2013B,339526,35,2,8,17.5,Low
BBB,2013B,339946,336,24,28,14.0,Low
BBB,2013B,340378,96,3,17,32.0,Low
BBB,2013B,340831,421,48,30,8.77,Medium
BBB,2013B,341040,134,16,15,8.38,Low
BBB,2013B,341229,97,6,22,16.17,Low
BBB,2013B,341235,0,0,0,0.0,No Activity
BBB,2013B,341509,328,40,36,8.2,Low
BBB,2013B,349040,1156,50,32,23.12,High
BBB,2013B,349424,12,1,3,12.0,Low
BBB,2013B,350622,1051,59,46,17.81,High
BBB,2013B,350795,132,9,20,14.67,Low
BBB,2013B,351271,911,95,82,9.59,High
BBB,2013B,351290,624,77,29,8.1,Medium
BBB,2013B,351543,5,1,2,5.0,Low
BBB,2013B,352161,82,8,15,10.25,Low
BBB,2013B,352364,823,57,29,14.44,High
BBB,2013B,353093,4145,178,86,23.29,High
BBB,2013B,353352,85,11,7,7.73,Low
BBB,2013B,353918,0,0,0,0.0,No Activity
BBB,2013B,354058,1149,45,11,25.53,High
BBB,2013B,354815,0,0,0,0.0,No Activity
BBB,2013B,354895,519,39,25,13.31,Medium
BBB,2013B,355369,437,28,30,15.61,Medium
BBB,2013B,355998,20,4,7,5.0,Low
BBB,2013B,357030,68,15,10,4.53,Low
BBB,2013B,357038,0,0,0,0.0,No Activity
BBB,2013B,357928,296,14,24,21.14,Low
BBB,2013B,359170,0,0,0,0.0,No Activity
BBB,2013B,360188,1429,108,65,13.23,High
BBB,2013B,360489,237,41,18,5.78,Low
BBB,2013B,360877,803,98,39,8.19,High
BBB,2013B,361603,940,57,38,16.49,High
BBB,2013B,362760,662,24,84,27.58,Medium
BBB,2013B,362877,504,20,18,25.2,Medium
BBB,2013B,363401,190,15,19,12.67,Low
BBB,2013B,363416,316,39,27,8.1,Low
BBB,2013B,363660,3713,184,71,20.18,High
BBB,2013B,364323,0,0,0,0.0,No Activity
BBB,2013B,365439,275,21,34,13.1,Low
BBB,2013B,365452,998,74,70,13.49,High
BBB,2013B,365488,62,8,5,7.75,Low
BBB,2013B,365707,1944,135,60,14.4,High
BBB,2013B,366821,0,0,0,0.0,No Activity
BBB,2013B,367304,62,8,18,7.75,Low
BBB,2013B,367348,109,13,11,8.38,Low
BBB,2013B,367609,1816,97,90,18.72,High
BBB,2013B,368439,22,2,9,11.0,Low
BBB,2013B,369212,0,0,0,0.0,No Activity
BBB,2013B,370302,351,54,42,6.5,Low
BBB,2013B,370720,194,11,16,17.64,Low
BBB,2013B,371679,560,62,44,9.03,Medium
BBB,2013B,372624,0,0,0,0.0,No Activity
BBB,2013B,374102,276,36,32,7.67,Low
BBB,2013B,374234,1200,91,75,13.19,High
BBB,2013B,375312,0,0,0,0.0,No Activity
BBB,2013B,376617,525,55,45,9.55,Medium
BBB,2013B,377695,0,0,0,0.0,No Activity
BBB,2013B,377759,9151,216,58,42.37,High
BBB,2013B,377846,4736,206,40,22.99,High
BBB,2013B,377905,542,44,23,12.32,Medium
BBB,2013B,378462,608,22,43,27.64,Medium
BBB,2013B,378543,560,38,45,14.74,Medium
BBB,2013B,378721,109,12,16,9.08,Low
BBB,2013B,379402,294,10,20,29.4,Low
BBB,2013B,379405,0,0,0,0.0,No Activity
BBB,2013B,380151,20,2,7,10.0,Low
BBB,2013B,381640,0,0,0,0.0,No Activity
BBB,2013B,381722,106,13,16,8.15,Low
BBB,2013B,383828,29,3,9,9.67,Low
BBB,2013B,384678,602,66,45,9.12,Medium
BBB,2013B,384909,113,10,25,11.3,Low
BBB,2013B,385034,251,25,21,10.04,Low
BBB,2013B,386348,1806,148,50,12.2,High
BBB,2013B,386957,0,0,0,0.0,No Activity
BBB,2013B,387276,0,0,0,0.0,No Activity
BBB,2013B,387702,185,13,20,14.23,Low
BBB,2013B,388014,0,0,0,0.0,No Activity
BBB,2013B,388205,251,40,17,6.28,Low
BBB,2013B,388360,213,26,20,8.19,Low
BBB,2013B,388410,337,32,30,10.53,Low
BBB,2013B,388484,177,11,20,16.09,Low
BBB,2013B,389369,896,88,37,10.18,High
BBB,2013B,390220,477,37,35,12.89,Medium
BBB,2013B,390442,375,59,50,6.36,Low
BBB,2013B,390461,230,18,25,12.78,Low
BBB,2013B,392213,672,58,30,11.59,Medium
BBB,2013B,392281,580,40,31,14.5,Medium
BBB,2013B,392428,533,42,58,12.69,Medium
BBB,2013B,392614,106,22,12,4.82,Low
BBB,2013B,393327,0,0,0,0.0,No Activity
BBB,2013B,394956,53,10,10,5.3,Low
BBB,2013B,395107,10,1,5,10.0,Low
BBB,2013B,395229,17,3,6,5.67,Low
BBB,2013B,397118,1159,91,30,12.74,High
BBB,2013B,397763,158,8,27,19.75,Low
BBB,2013B,398084,1338,69,75,19.39,High
BBB,2013B,398949,0,0,0,0.0,No Activity
BBB,2013B,398965,0,0,0,0.0,No Activity
BBB,2013B,399108,0,0,0,0.0,No Activity
BBB,2013B,399792,200,5,22,40.0,Low
BBB,2013B,400049,1328,81,95,16.4,High
BBB,2013B,400469,1424,100,56,14.24,High
BBB,2013B,400474,760,53,48,14.34,Medium
BBB,2013B,400718,0,0,0,0.0,No Activity
BBB,2013B,400894,269,21,14,12.81,Low
BBB,2013B,401339,3771,218,70,17.3,High
BBB,2013B,401349,1439,119,49,12.09,High
BBB,2013B,402660,0,0,0,0.0,No Activity
BBB,2013B,403093,180,25,21,7.2,Low
BBB,2013B,403191,0,0,0,0.0,No Activity
BBB,2013B,404022,2268,102,50,22.24,High
BBB,2013B,404727,553,51,47,10.84,Medium
BBB,2013B,405471,734,89,34,8.25,Medium
BBB,2013B,405746,180,21,16,8.57,Low
BBB,2013B,405995,966,63,47,15.33,High
BBB,2013B,406311,330,29,24,11.38,Low
BBB,2013B,406416,116,9,26,12.89,Low
BBB,2013B,406974,948,61,42,15.54,High
BBB,2013B,408112,542,50,32,10.84,Medium
BBB,2013B,409662,1051,78,40,13.47,High
BBB,2013B,410739,757,61,67,12.41,Medium
BBB,2013B,411197,104,13,18,8.0,Low
BBB,2013B,412407,1204,102,21,11.8,High
BBB,2013B,412654,352,52,26,6.77,Low
BBB,2013B,413984,508,43,30,11.81,Medium
BBB,2013B,414958,385,31,27,12.42,Low
BBB,2013B,415548,0,0,0,0.0,No Activity
BBB,2013B,415716,885,50,52,17.7,High
BBB,2013B,415760,205,27,29,7.59,Low
BBB,2013B,416007,1387,78,68,17.78,High
BBB,2013B,416314,344,25,22,13.76,Low
BBB,2013B,416654,2113,140,114,15.09,High
BBB,2013B,417462,16,4,4,4.0,Low
BBB,2013B,418065,122,8,15,15.25,Low
BBB,2013B,418325,1698,91,39,18.66,High
BBB,2013B,420604,119,11,14,10.82,Low
BBB,2013B,421205,225,29,24,7.76,Low
BBB,2013B,422070,202,19,29,10.63,Low
BBB,2013B,422752,140,3,23,46.67,Low
BBB,2013B,423314,298,42,16,7.1,Low
BBB,2013B,423317,8,2,3,4.0,Low
BBB,2013B,423871,9301,242,64,38.43,High
BBB,2013B,425747,31,1,9,31.0,Low
BBB,2013B,425808,1556,100,72,15.56,High
BBB,2013B,425817,366,23,32,15.91,Low
BBB,2013B,425820,1450,99,50,14.65,High
BBB,2013B,426650,551,35,34,15.74,Medium
BBB,2013B,426838,1408,109,30,12.92,High
BBB,2013B,427536,764,72,75,10.61,Medium
BBB,2013B,427704,376,32,46,11.75,Low
BBB,2013B,427773,541,40,57,13.53,Medium
BBB,2013B,429038,265,41,23,6.46,Low
BBB,2013B,429158,0,0,0,0.0,No Activity
